11303.56981, 3,  -0.135,  1.256,  9.972, 4,  -0.572, -0.006,  0.001, 5,  -2.099,-17.747, 12.200
11303.58611, 3,  -0.206,  1.250, 10.121, 4,  -0.570, -0.051, -0.001, 5,  -2.062,-18.010, 11.919
11303.59950, 3,  -0.059,  1.149, 10.171, 4,  -0.640, -0.098, -0.040, 5,  -2.024,-18.309, 11.675
11303.61711, 3,  -0.059,  1.013, 10.235, 4,  -0.678, -0.119, -0.046, 5,  -1.968,-18.534, 11.488
11303.63158, 3,  -0.043,  0.889, 10.021, 4,  -0.685, -0.101, -0.040, 5,  -2.043,-18.853, 11.338
11303.64565, 3,  -0.038,  0.718,  9.971, 4,  -0.668, -0.115, -0.055, 5,  -2.043,-19.078, 11.113
11303.65892, 3,  -0.087,  0.633, 10.029, 4,  -0.669, -0.114, -0.060, 5,  -2.099,-19.190, 10.907
11303.67278, 3,  -0.038,  0.537, 10.111, 4,  -0.684, -0.080, -0.046, 5,  -2.118,-19.340, 10.682
11303.68630, 3,   0.056,  0.413, 10.187, 4,  -0.747, -0.056, -0.002, 5,  -2.211,-19.434, 10.513
11303.69966, 3,  -0.062,  0.262, 10.424, 4,  -0.771, -0.073,  0.012, 5,  -2.324,-19.584, 10.326
11303.71608, 3,  -0.187,  0.277, 10.420, 4,  -0.784, -0.103,  0.010, 5,  -2.455,-19.640, 10.082
11303.73094, 3,  -0.114,  0.166, 10.428, 4,  -0.877, -0.164, -0.047, 5,  -2.362,-19.734,  9.764
11303.74645, 3,   0.257, -0.036, 10.163, 4,  -0.931, -0.201, -0.073, 5,  -2.362,-19.734,  9.501
11303.76033, 3,   0.350, -0.213,  9.917, 4,  -0.980, -0.248, -0.090, 5,  -2.343,-19.809,  9.277
11303.77559, 3,   0.370, -0.437,  9.850, 4,  -0.970, -0.198, -0.075, 5,  -2.268,-20.090,  8.958
11303.78890, 3,   0.293, -0.469, 10.121, 4,  -0.940, -0.132, -0.036, 5,  -2.174,-20.427,  8.733
11303.80300, 3,   0.280, -0.648, 10.135, 4,  -0.936, -0.085, -0.015, 5,  -2.099,-20.483,  8.527
